Store,Month,Year,Open,Promo,Sales,PromoRatio
230,10,2013,26,10,173122,0.38461538461538464
230,9,2015,0,0,0,
230,9,2014,26,12,191218,0.46153846153846156
230,9,2013,25,10,170941,0.4
230,8,2015,0,0,0,
230,8,2014,26,11,200628,0.4230769230769231
230,8,2013,27,12,201074,0.4444444444444444
231,7,2015,27,13,139978,0.48148148148148145
231,7,2014,0,0,0,
231,7,2013,27,13,129099,0.48148148148148145
231,6,2015,25,12,128132,0.48
231,6,2014,23,11,109657,0.4782608695652174
231,6,2013,25,10,106026,0.4
231,5,2015,23,11,119450,0.4782608695652174
231,5,2014,25,12,121199,0.48
231,5,2013,23,13,108153,0.5652173913043478
231,4,2015,24,12,129585,0.5
231,4,2014,24,12,121454,0.5
231,4,2013,25,12,109645,0.48
231,3,2015,26,12,128457,0.46153846153846156
231,3,2014,26,11,116615,0.4230769230769231
231,3,2013,25,15,121496,0.6
231,2,2015,24,10,114847,0.4166666666666667
231,2,2014,24,10,110886,0.4166666666666667
231,2,2013,24,10,99898,0.4166666666666667
231,1,2015,25,15,131670,0.6
231,1,2014,25,10,118284,0.4
231,1,2013,26,10,104423,0.38461538461538464
231,12,2015,0,0,0,
231,12,2014,0,0,0,
231,12,2013,24,10,138055,0.4166666666666667
231,11,2015,0,0,0,
231,11,2014,0,0,0,
231,11,2013,25,10,119196,0.4
231,10,2015,0,0,0,
231,10,2014,0,0,0,
231,10,2013,26,10,115708,0.38461538461538464
231,9,2015,0,0,0,
231,9,2014,0,0,0,
231,9,2013,25,10,103106,0.4
231,8,2015,0,0,0,
231,8,2014,0,0,0,
231,8,2013,26,12,122095,0.46153846153846156
232,7,2015,27,13,107504,0.48148148148148145
232,7,2014,27,13,97174,0.48148148148148145
232,7,2013,27,13,93238,0.48148148148148145
232,6,2015,26,12,97349,0.46153846153846156
232,6,2014,24,11,87303,0.4583333333333333
232,6,2013,25,10,75277,0.4
232,5,2015,23,11,92818,0.4782608695652174
232,5,2014,25,12,87243,0.48
232,5,2013,24,13,68629,0.5416666666666666
232,4,2015,24,12,94563,0.5
232,4,2014,24,12,85381,0.5
232,4,2013,25,12,65360,0.48
232,3,2015,26,12,89176,0.46153846153846156
232,3,2014,26,11,80454,0.4230769230769231
232,3,2013,25,15,73688,0.6
232,2,2015,24,10,78626,0.4166666666666667
232,2,2014,24,10,72124,0.4166666666666667
232,2,2013,24,10,60353,0.4166666666666667
232,1,2015,25,15,89621,0.6
232,1,2014,25,10,76135,0.4
232,1,2013,12,10,37257,0.8333333333333334
232,12,2015,0,0,0,
232,12,2014,25,10,109995,0.4
232,12,2013,24,10,103097,0.4166666666666667
232,11,2015,0,0,0,
232,11,2014,25,15,88931,0.6
232,11,2013,26,10,82827,0.38461538461538464
232,10,2015,0,0,0,
232,10,2014,25,13,83467,0.52
232,10,2013,25,10,71056,0.4
232,9,2015,0,0,0,
232,9,2014,26,12,84430,0.46153846153846156
232,9,2013,25,10,73264,0.4
232,8,2015,0,0,0,
232,8,2014,26,11,90955,0.4230769230769231
232,8,2013,27,12,85926,0.4444444444444444
233,7,2015,27,13,271079,0.48148148148148145
233,7,2014,27,13,252743,0.48148148148148145
233,7,2013,27,13,248836,0.48148148148148145
233,6,2015,25,12,250531,0.48
233,6,2014,23,11,223316,0.4782608695652174
233,6,2013,25,10,225083,0.4
233,5,2015,23,11,237193,0.4782608695652174
233,5,2014,25,12,241035,0.48
233,5,2013,23,13,225088,0.5652173913043478
233,4,2015,24,12,244557,0.5
233,4,2014,24,12,239496,0.5
233,4,2013,25,12,227006,0.48
233,3,2015,26,12,251129,0.46153846153846156
233,3,2014,26,11,239892,0.4230769230769231
233,3,2013,25,15,245221,0.6
233,2,2015,24,10,219554,0.4166666666666667
233,2,2014,24,10,220424,0.4166666666666667
233,2,2013,24,10,215225,0.4166666666666667
233,1,2015,26,15,242508,0.5769230769230769
233,1,2014,26,10,228400,0.38461538461538464
233,1,2013,26,10,226334,0.38461538461538464
233,12,2015,0,0,0,
233,12,2014,25,10,276946,0.4
233,12,2013,24,10,267410,0.4166666666666667
233,11,2015,0,0,0,
233,11,2014,25,15,242029,0.6
233,11,2013,26,10,242936,0.38461538461538464
233,10,2015,0,0,0,
233,10,2014,26,13,233656,0.5
233,10,2013,26,10,227733,0.38461538461538464
233,9,2015,0,0,0,
233,9,2014,26,12,230765,0.46153846153846156
233,9,2013,25,10,213964,0.4
233,8,2015,0,0,0,
233,8,2014,26,11,222032,0.4230769230769231
233,8,2013,27,12,233560,0.4444444444444444
234,7,2015,27,13,272817,0.48148148148148145
234,7,2014,27,13,288765,0.48148148148148145
234,7,2013,27,13,310644,0.48148148148148145
234,6,2015,25,12,303378,0.48
234,6,2014,23,11,272381,0.4782608695652174
234,6,2013,25,10,257768,0.4
234,5,2015,23,11,267867,0.4782608695652174
234,5,2014,25,12,280181,0.48
234,5,2013,23,13,269083,0.5652173913043478
234,4,2015,24,12,276554,0.5
234,4,2014,24,12,278543,0.5
234,4,2013,25,12,266997,0.48
234,3,2015,26,12,284402,0.46153846153846156
234,3,2014,26,11,282696,0.4230769230769231
234,3,2013,25,15,298329,0.6
234,2,2015,24,10,260803,0.4166666666666667
234,2,2014,24,10,268331,0.4166666666666667
234,2,2013,24,10,256653,0.4166666666666667
234,1,2015,26,15,284358,0.5769230769230769
234,1,2014,26,10,265075,0.38461538461538464
234,1,2013,26,10,255867,0.38461538461538464
234,12,2015,0,0,0,
234,12,2014,25,10,340351,0.4
234,12,2013,24,10,337457,0.4166666666666667
234,11,2015,0,0,0,
234,11,2014,24,15,286854,0.625
234,11,2013,25,10,262069,0.4
234,10,2015,0,0,0,
234,10,2014,26,13,272049,0.5
234,10,2013,26,10,255261,0.38461538461538464
234,9,2015,0,0,0,
234,9,2014,26,12,279943,0.46153846153846156
234,9,2013,25,10,246850,0.4
234,8,2015,0,0,0,
234,8,2014,26,11,267023,0.4230769230769231
234,8,2013,27,12,275985,0.4444444444444444
235,7,2015,27,13,145802,0.48148148148148145
235,7,2014,27,13,156990,0.48148148148148145
235,7,2013,27,13,171155,0.48148148148148145
235,6,2015,25,12,146980,0.48
235,6,2014,23,11,149038,0.4782608695652174
235,6,2013,25,10,147467,0.4
235,5,2015,23,11,125345,0.4782608695652174
235,5,2014,25,12,147105,0.48
235,5,2013,23,13,146297,0.5652173913043478
235,4,2015,24,12,132175,0.5
235,4,2014,24,12,146441,0.5
235,4,2013,25,12,144445,0.48
235,3,2015,26,12,147013,0.46153846153846156
235,3,2014,26,11,149394,0.4230769230769231
235,3,2013,25,15,164185,0.6
235,2,2015,24,10,122893,0.4166666666666667
235,2,2014,24,10,138541,0.4166666666666667
235,2,2013,24,10,136934,0.4166666666666667
235,1,2015,26,15,147649,0.5769230769230769
235,1,2014,26,10,145900,0.38461538461538464
235,1,2013,26,10,142068,0.38461538461538464
235,12,2015,0,0,0,
235,12,2014,25,10,189471,0.4
235,12,2013,24,10,188779,0.4166666666666667
235,11,2015,0,0,0,
235,11,2014,25,15,160787,0.6
235,11,2013,26,10,155172,0.38461538461538464
235,10,2015,0,0,0,
235,10,2014,26,13,146755,0.5
235,10,2013,26,10,139852,0.38461538461538464
235,9,2015,0,0,0,
235,9,2014,26,12,151793,0.46153846153846156
235,9,2013,25,10,143176,0.4
235,8,2015,0,0,0,
235,8,2014,26,11,144021,0.4230769230769231
235,8,2013,27,12,161962,0.4444444444444444
236,7,2015,27,13,203006,0.48148148148148145
236,7,2014,27,13,180554,0.48148148148148145
236,7,2013,27,13,178928,0.48148148148148145
236,6,2015,26,12,197722,0.46153846153846156
236,6,2014,24,11,172228,0.4583333333333333
236,6,2013,25,10,162106,0.4
236,5,2015,23,11,180640,0.4782608695652174
236,5,2014,25,12,175148,0.48
236,5,2013,24,13,172149,0.5416666666666666
236,4,2015,24,12,187071,0.5
236,4,2014,24,12,176474,0.5
236,4,2013,25,12,171433,0.48
236,3,2015,26,12,199033,0.46153846153846156
236,3,2014,26,11,176021,0.4230769230769231
236,3,2013,25,15,183623,0.6
236,2,2015,24,10,169810,0.4166666666666667
236,2,2014,24,10,163608,0.4166666666666667
236,2,2013,24,10,165194,0.4166666666666667
236,1,2015,26,15,194472,0.5769230769230769
236,1,2014,26,10,173160,0.38461538461538464
236,1,2013,26,10,175925,0.38461538461538464
236,12,2015,0,0,0,
236,12,2014,25,10,215102,0.4
236,12,2013,24,10,204088,0.4166666666666667
236,11,2015,0,0,0,
236,11,2014,25,15,186377,0.6
236,11,2013,26,10,179890,0.38461538461538464
236,10,2015,0,0,0,
236,10,2014,26,13,180669,0.5
236,10,2013,26,10,167543,0.38461538461538464
236,9,2015,0,0,0,
236,9,2014,26,12,178472,0.46153846153846156
236,9,2013,25,10,162363,0.4
236,8,2015,0,0,0,
236,8,2014,26,11,168045,0.4230769230769231
236,8,2013,27,12,180884,0.4444444444444444
237,7,2015,27,13,125986,0.48148148148148145
237,7,2014,27,13,117111,0.48148148148148145
237,7,2013,27,13,114872,0.48148148148148145
237,6,2015,26,12,126490,0.46153846153846156
237,6,2014,24,11,110350,0.4583333333333333
237,6,2013,25,10,111892,0.4
237,5,2015,23,11,114445,0.4782608695652174
237,5,2014,25,12,108799,0.48
237,5,2013,24,13,115404,0.5416666666666666
237,4,2015,24,12,121314,0.5
237,4,2014,24,12,108435,0.5
237,4,2013,25,12,113343,0.48
237,3,2015,26,12,126101,0.46153846153846156
237,3,2014,26,11,112210,0.4230769230769231
237,3,2013,25,15,117935,0.6
237,2,2015,24,10,109113,0.4166666666666667
237,2,2014,24,10,98559,0.4166666666666667
237,2,2013,24,10,106032,0.4166666666666667
237,1,2015,26,15,120087,0.5769230769230769
237,1,2014,26,10,108580,0.38461538461538464
237,1,2013,26,10,117572,0.38461538461538464
237,12,2015,0,0,0,
237,12,2014,25,10,127008,0.4
237,12,2013,24,10,118778,0.4166666666666667
237,11,2015,0,0,0,
237,11,2014,25,15,115213,0.6
237,11,2013,26,10,113216,0.38461538461538464
237,10,2015,0,0,0,
237,10,2014,26,13,118025,0.5
237,10,2013,26,10,111044,0.38461538461538464
237,9,2015,0,0,0,
237,9,2014,26,12,116504,0.46153846153846156
237,9,2013,25,10,106244,0.4
237,8,2015,0,0,0,
237,8,2014,26,11,107105,0.4230769230769231
237,8,2013,27,12,118450,0.4444444444444444
238,7,2015,27,13,191370,0.48148148148148145
238,7,2014,17,13,139384,0.7647058823529411
238,7,2013,27,13,207435,0.48148148148148145
238,6,2015,25,12,194622,0.48
238,6,2014,23,11,186276,0.4782608695652174
238,6,2013,25,10,180798,0.4
238,5,2015,23,11,178806,0.4782608695652174
238,5,2014,25,12,194271,0.48
238,5,2013,23,13,179062,0.5652173913043478
238,4,2015,24,12,188463,0.5
238,4,2014,24,12,188510,0.5
238,4,2013,25,12,188847,0.48
238,3,2015,26,12,193860,0.46153846153846156
238,3,2014,25,11,184269,0.44
238,3,2013,25,15,197517,0.6
238,2,2015,23,10,163199,0.43478260869565216
238,2,2014,24,10,177391,0.4166666666666667
238,2,2013,23,10,167922,0.43478260869565216
238,1,2015,26,15,190719,0.5769230769230769
238,1,2014,26,10,195864,0.38461538461538464
238,1,2013,26,10,190841,0.38461538461538464
238,12,2015,0,0,0,
238,12,2014,25,10,209893,0.4
238,12,2013,24,10,218301,0.4166666666666667
238,11,2015,0,0,0,
238,11,2014,24,15,196275,0.625
238,11,2013,25,10,196123,0.4
238,10,2015,0,0,0,
238,10,2014,26,13,207320,0.5
238,10,2013,26,10,198740,0.38461538461538464
238,9,2015,0,0,0,
238,9,2014,26,12,197778,0.46153846153846156
238,9,2013,25,10,178483,0.4
238,8,2015,0,0,0,
238,8,2014,26,11,198105,0.4230769230769231
238,8,2013,27,12,188432,0.4444444444444444
239,7,2015,27,13,139596,0.48148148148148145
239,7,2014,27,13,131461,0.48148148148148145
239,7,2013,27,13,130700,0.48148148148148145
239,6,2015,25,12,145571,0.48
239,6,2014,23,11,122365,0.4782608695652174
239,6,2013,25,10,108377,0.4
239,5,2015,23,11,130798,0.4782608695652174
239,5,2014,25,12,128010,0.48
239,5,2013,23,13,113529,0.5652173913043478
239,4,2015,24,12,137652,0.5
239,4,2014,24,12,130516,0.5
239,4,2013,25,12,109756,0.48
239,3,2015,26,12,145597,0.46153846153846156
239,3,2014,26,11,129046,0.4230769230769231
239,3,2013,25,15,124773,0.6
239,2,2015,24,10,118115,0.4166666666666667
239,2,2014,24,10,119156,0.4166666666666667
239,2,2013,24,10,100786,0.4166666666666667
239,1,2015,26,15,136975,0.5769230769230769
239,1,2014,26,10,122464,0.38461538461538464
239,1,2013,26,10,100202,0.38461538461538464
239,12,2015,0,0,0,
239,12,2014,25,10,158337,0.4
239,12,2013,24,10,141033,0.4166666666666667
239,11,2015,0,0,0,
239,11,2014,24,15,140189,0.625
239,11,2013,25,10,125132,0.4
239,10,2015,0,0,0,
239,10,2014,26,13,131302,0.5
239,10,2013,26,10,119994,0.38461538461538464
239,9,2015,0,0,0,
239,9,2014,26,12,124782,0.46153846153846156
239,9,2013,25,10,132509,0.4
239,8,2015,0,0,0,
239,8,2014,26,11,131048,0.4230769230769231
239,8,2013,27,12,120702,0.4444444444444444
240,7,2015,27,13,128781,0.48148148148148145
240,7,2014,27,13,123061,0.48148148148148145
240,7,2013,27,13,120573,0.48148148148148145
240,6,2015,26,12,134481,0.46153846153846156
240,6,2014,24,11,119030,0.4583333333333333
240,6,2013,25,10,117966,0.4
240,5,2015,23,11,120147,0.4782608695652174
240,5,2014,25,12,117515,0.48
240,5,2013,24,13,121311,0.5416666666666666
240,4,2015,24,12,126405,0.5
240,4,2014,24,12,117482,0.5
240,4,2013,25,12,119317,0.48
240,3,2015,26,12,131351,0.46153846153846156
240,3,2014,26,11,117657,0.4230769230769231
240,3,2013,25,15,124347,0.6
240,2,2015,24,10,117323,0.4166666666666667
240,2,2014,24,10,108693,0.4166666666666667
240,2,2013,24,10,108920,0.4166666666666667
240,1,2015,26,15,129231,0.5769230769230769
240,1,2014,26,10,117095,0.38461538461538464
240,1,2013,26,10,118763,0.38461538461538464
240,12,2015,0,0,0,
240,12,2014,25,10,145494,0.4
240,12,2013,24,10,136896,0.4166666666666667
240,11,2015,0,0,0,
240,11,2014,25,15,126605,0.6
240,11,2013,26,10,122579,0.38461538461538464
240,10,2015,0,0,0,
240,10,2014,26,13,119479,0.5
240,10,2013,26,10,115745,0.38461538461538464
240,9,2015,0,0,0,
240,9,2014,26,12,118363,0.46153846153846156
240,9,2013,25,10,112567,0.4
240,8,2015,0,0,0,
240,8,2014,26,11,111774,0.4230769230769231
240,8,2013,27,12,123685,0.4444444444444444
241,7,2015,27,13,173267,0.48148148148148145
241,7,2014,27,13,169647,0.48148148148148145
241,7,2013,27,13,168649,0.48148148148148145
241,6,2015,25,12,181032,0.48
241,6,2014,23,11,162824,0.4782608695652174
241,6,2013,25,10,145496,0.4
241,5,2015,23,11,165689,0.4782608695652174
241,5,2014,25,12,173669,0.48
241,5,2013,23,13,153681,0.5652173913043478
241,4,2015,24,12,167259,0.5
241,4,2014,24,12,165460,0.5
241,4,2013,25,12,152086,0.48
241,3,2015,26,12,178589,0.46153846153846156
241,3,2014,26,11,165286,0.4230769230769231
241,3,2013,25,15,171140,0.6
241,2,2015,24,10,156533,0.4166666666666667
241,2,2014,24,10,151984,0.4166666666666667
241,2,2013,24,10,146396,0.4166666666666667
241,1,2015,26,15,172308,0.5769230769230769
241,1,2014,26,10,153267,0.38461538461538464
241,1,2013,26,10,152831,0.38461538461538464
241,12,2015,0,0,0,
241,12,2014,25,10,202978,0.4
241,12,2013,24,10,186327,0.4166666666666667
241,11,2015,0,0,0,
241,11,2014,24,15,184292,0.625
241,11,2013,25,10,161238,0.4
241,10,2015,0,0,0,
241,10,2014,26,13,167013,0.5
241,10,2013,26,10,151029,0.38461538461538464
241,9,2015,0,0,0,
241,9,2014,26,12,169751,0.46153846153846156
241,9,2013,25,10,148171,0.4
241,8,2015,0,0,0,
241,8,2014,26,11,169652,0.4230769230769231
241,8,2013,27,12,160790,0.4444444444444444
242,7,2015,27,13,111536,0.48148148148148145
242,7,2014,27,13,106768,0.48148148148148145
242,7,2013,27,13,115662,0.48148148148148145
242,6,2015,25,12,107406,0.48
242,6,2014,23,11,99930,0.4782608695652174
242,6,2013,25,10,99616,0.4
242,5,2015,23,11,96022,0.4782608695652174
242,5,2014,25,12,97610,0.48
242,5,2013,23,13,103330,0.5652173913043478
242,4,2015,24,12,101342,0.5
242,4,2014,24,12,100710,0.5
242,4,2013,25,12,102870,0.48
242,3,2015,26,12,104082,0.46153846153846156
242,3,2014,26,11,99718,0.4230769230769231
242,3,2013,25,15,118374,0.6
242,2,2015,24,10,90517,0.4166666666666667
242,2,2014,24,10,92176,0.4166666666666667
242,2,2013,24,10,94870,0.4166666666666667
242,1,2015,26,15,100591,0.5769230769230769
242,1,2014,26,10,98549,0.38461538461538464
242,1,2013,26,10,99140,0.38461538461538464
242,12,2015,0,0,0,
242,12,2014,25,10,127735,0.4
242,12,2013,24,10,130091,0.4166666666666667
242,11,2015,0,0,0,
242,11,2014,25,15,104736,0.6
242,11,2013,26,10,95776,0.38461538461538464
242,10,2015,0,0,0,
242,10,2014,26,13,101139,0.5
242,10,2013,26,10,95885,0.38461538461538464
242,9,2015,0,0,0,
242,9,2014,26,12,101395,0.46153846153846156
242,9,2013,25,10,96693,0.4
242,8,2015,0,0,0,
242,8,2014,26,11,95330,0.4230769230769231
242,8,2013,27,12,107108,0.4444444444444444
243,7,2015,27,13,188515,0.48148148148148145
243,7,2014,0,0,0,
243,7,2013,27,13,204662,0.48148148148148145
243,6,2015,25,12,176104,0.48
243,6,2014,23,11,163148,0.4782608695652174
243,6,2013,25,10,164229,0.4
243,5,2015,23,11,164321,0.4782608695652174
243,5,2014,25,12,176620,0.48
243,5,2013,23,13,170298,0.5652173913043478
243,4,2015,24,12,178426,0.5
243,4,2014,24,12,184342,0.5
243,4,2013,25,12,174862,0.48
243,3,2015,26,12,175227,0.46153846153846156
243,3,2014,26,11,167871,0.4230769230769231
243,3,2013,25,15,189828,0.6
243,2,2015,24,10,156645,0.4166666666666667
243,2,2014,24,10,166265,0.4166666666666667
243,2,2013,24,10,164243,0.4166666666666667
243,1,2015,25,15,173891,0.6
243,1,2014,25,10,172332,0.4
243,1,2013,26,10,158705,0.38461538461538464
243,12,2015,0,0,0,
243,12,2014,0,0,0,
243,12,2013,24,10,218110,0.4166666666666667
243,11,2015,0,0,0,
243,11,2014,0,0,0,
243,11,2013,25,10,175143,0.4
243,10,2015,0,0,0,
243,10,2014,0,0,0,
243,10,2013,26,10,182652,0.38461538461538464
243,9,2015,0,0,0,
243,9,2014,0,0,0,
243,9,2013,25,10,161791,0.4
243,8,2015,0,0,0,
243,8,2014,0,0,0,
243,8,2013,27,12,198916,0.4444444444444444
244,7,2015,27,13,136079,0.48148148148148145
244,7,2014,27,13,134494,0.48148148148148145
244,7,2013,27,13,139820,0.48148148148148145
244,6,2015,25,12,148468,0.48
244,6,2014,23,11,130545,0.4782608695652174
244,6,2013,25,10,121650,0.4
244,5,2015,23,11,129259,0.4782608695652174
244,5,2014,25,12,125993,0.48
244,5,2013,23,13,123836,0.5652173913043478
244,4,2015,24,12,136571,0.5
244,4,2014,24,12,125374,0.5
244,4,2013,25,12,124618,0.48
244,3,2015,26,12,151117,0.46153846153846156
244,3,2014,26,11,128751,0.4230769230769231
244,3,2013,25,15,140756,0.6
244,2,2015,24,10,124251,0.4166666666666667
244,2,2014,24,10,115233,0.4166666666666667
244,2,2013,24,10,117993,0.4166666666666667
244,1,2015,26,15,145227,0.5769230769230769
244,1,2014,26,10,122397,0.38461538461538464
244,1,2013,26,10,120585,0.38461538461538464
244,12,2015,0,0,0,
244,12,2014,25,10,164228,0.4
244,12,2013,24,10,152781,0.4166666666666667
244,11,2015,0,0,0,
244,11,2014,24,15,142530,0.625
244,11,2013,25,10,127734,0.4
244,10,2015,0,0,0,
244,10,2014,26,13,132403,0.5
244,10,2013,26,10,124623,0.38461538461538464
244,9,2015,0,0,0,
244,9,2014,26,12,138658,0.46153846153846156
244,9,2013,25,10,120218,0.4
244,8,2015,0,0,0,
244,8,2014,26,11,129549,0.4230769230769231
244,8,2013,27,12,130445,0.4444444444444444
245,7,2015,27,13,264636,0.48148148148148145
245,7,2014,27,13,254053,0.48148148148148145
245,7,2013,27,13,236310,0.48148148148148145
245,6,2015,25,12,241249,0.48
245,6,2014,23,11,222950,0.4782608695652174
245,6,2013,25,10,209646,0.4
245,5,2015,23,11,227681,0.4782608695652174
245,5,2014,25,12,236798,0.48
245,5,2013,23,13,200745,0.5652173913043478
245,4,2015,24,12,223617,0.5
245,4,2014,24,12,230349,0.5
245,4,2013,25,12,200777,0.48
245,3,2015,26,12,233335,0.46153846153846156
245,3,2014,26,11,234083,0.4230769230769231
245,3,2013,25,15,210440,0.6
245,2,2015,24,10,206501,0.4166666666666667
245,2,2014,24,10,220339,0.4166666666666667
245,2,2013,24,10,180524,0.4166666666666667
245,1,2015,26,15,220076,0.5769230769230769
245,1,2014,26,10,220550,0.38461538461538464
245,1,2013,26,10,187727,0.38461538461538464
245,12,2015,0,0,0,
245,12,2014,25,10,238109,0.4
245,12,2013,24,10,238160,0.4166666666666667
245,11,2015,0,0,0,
245,11,2014,25,15,230683,0.6
245,11,2013,26,10,244763,0.38461538461538464
245,10,2015,0,0,0,
245,10,2014,26,13,237378,0.5
245,10,2013,26,10,216027,0.38461538461538464
245,9,2015,0,0,0,
245,9,2014,26,12,235383,0.46153846153846156
245,9,2013,25,10,198027,0.4
245,8,2015,0,0,0,
245,8,2014,26,11,219206,0.4230769230769231
245,8,2013,27,12,228953,0.4444444444444444
246,7,2015,27,13,198400,0.48148148148148145
246,7,2014,27,13,183555,0.48148148148148145
246,7,2013,27,13,179365,0.48148148148148145
246,6,2015,26,12,188147,0.46153846153846156
246,6,2014,24,11,175623,0.4583333333333333
246,6,2013,25,10,173794,0.4
246,5,2015,23,11,173237,0.4782608695652174
246,5,2014,25,12,176566,0.48
246,5,2013,24,13,178724,0.5416666666666666
246,4,2015,24,12,182337,0.5
246,4,2014,24,12,178074,0.5
246,4,2013,25,12,176176,0.48
246,3,2015,26,12,180900,0.46153846153846156
246,3,2014,26,11,168816,0.4230769230769231
246,3,2013,25,15,187779,0.6
246,2,2015,24,10,162656,0.4166666666666667
246,2,2014,24,10,163464,0.4166666666666667
246,2,2013,24,10,166919,0.4166666666666667
246,1,2015,26,15,180586,0.5769230769230769
246,1,2014,26,10,170476,0.38461538461538464
246,1,2013,26,10,173648,0.38461538461538464
246,12,2015,0,0,0,
246,12,2014,25,10,214585,0.4
246,12,2013,24,10,203309,0.4166666666666667
246,11,2015,0,0,0,
246,11,2014,25,15,185151,0.6
246,11,2013,26,10,177536,0.38461538461538464
246,10,2015,0,0,0,
246,10,2014,26,13,179539,0.5
246,10,2013,26,10,170304,0.38461538461538464
246,9,2015,0,0,0,
246,9,2014,26,12,175456,0.46153846153846156
246,9,2013,25,10,167560,0.4
246,8,2015,0,0,0,
246,8,2014,26,11,170562,0.4230769230769231
246,8,2013,27,12,188303,0.4444444444444444
247,7,2015,27,13,224931,0.48148148148148145
247,7,2014,27,13,231500,0.48148148148148145
247,7,2013,27,13,230147,0.48148148148148145
247,6,2015,25,12,212325,0.48
247,6,2014,23,11,204286,0.4782608695652174
247,6,2013,25,10,191609,0.4
247,5,2015,23,11,201850,0.4782608695652174
247,5,2014,25,12,216318,0.48
247,5,2013,23,13,203197,0.5652173913043478
247,4,2015,24,12,214818,0.5
