Store,Year,Promo,Sales,Quarter,Customers,Open,PromoFrequencyRatio,YearQuarter,prev1Quarter,prevQuarterChange
138,2014,36,571253,3,55841,79,0.4556962025316456,7,28168.0,-325.0
138,2013,35,539270,3,55128,79,0.4430379746835443,3,52037.0,61771.0
138,2015,0,0,4,0,0,,12,-211804.0,143812.0
138,2014,38,636247,4,57558,74,0.5135135135135135,8,64994.0,36826.0
138,2013,30,592846,4,56076,74,0.40540540540540543,4,53576.0,1539.0
139,2015,37,489277,1,37833,75,0.4933333333333334,9,489277.0,489277.0
139,2014,31,464733,1,37527,75,0.4133333333333333,5,-54597.0,-94147.0
139,2013,35,461860,1,37517,75,0.4666666666666667,1,0.0,0.0
139,2015,35,494422,2,37608,72,0.4861111111111111,10,5145.0,-484132.0
139,2014,35,480349,2,37698,72,0.4861111111111111,6,15616.0,70213.0
139,2013,35,458104,2,37131,73,0.4794520547945205,2,-3756.0,-3756.0
139,2015,13,172846,3,13888,27,0.4814814814814815,11,-321576.0,-326721.0
139,2014,0,0,3,0,0,,7,-480349.0,-495965.0
139,2013,35,479780,3,38940,78,0.4487179487179487,3,21676.0,25432.0
139,2015,0,0,4,0,0,,12,-172846.0,148730.0
139,2014,0,0,4,0,0,,8,0.0,480349.0
139,2013,30,519330,4,41451,75,0.4,4,39550.0,17874.0
140,2015,37,566803,1,73502,76,0.4868421052631579,9,-52589.0,-110472.0
140,2014,31,550434,1,73825,76,0.4078947368421053,5,-31746.0,-58205.0
140,2013,35,547816,1,72425,75,0.4666666666666667,1,0.0,0.0
140,2015,35,572749,2,72427,72,0.4861111111111111,10,5946.0,58535.0
140,2014,35,545339,2,70555,72,0.4861111111111111,6,-5095.0,26651.0
140,2013,35,527939,2,69201,73,0.4794520547945205,2,-19877.0,-19877.0
140,2015,13,203446,3,25821,27,0.4814814814814815,11,-369303.0,-375249.0
140,2014,36,561509,3,72164,79,0.4556962025316456,7,16170.0,21265.0
140,2013,35,555721,3,72339,79,0.4430379746835443,3,27782.0,47659.0
140,2015,0,0,4,0,0,,12,-203446.0,165857.0
140,2014,38,619392,4,77302,76,0.5,8,57883.0,41713.0
140,2013,30,582180,4,73020,76,0.3947368421052632,4,26459.0,-1323.0
141,2015,37,417678,1,45938,75,0.4933333333333334,9,-33585.0,-82677.0
141,2014,31,396336,1,44971,75,0.4133333333333333,5,-48887.0,-66470.0
141,2013,35,415293,1,45236,75,0.4666666666666667,1,0.0,0.0
141,2015,35,410328,2,45229,72,0.4861111111111111,10,-7350.0,26235.0
141,2014,35,396366,2,43779,72,0.4861111111111111,6,30.0,48917.0
141,2013,35,389920,2,43918,73,0.4794520547945205,2,-25373.0,-25373.0
141,2015,13,152938,3,17077,27,0.4814814814814815,11,-257390.0,-250040.0
141,2014,36,402171,3,44930,79,0.4556962025316456,7,5805.0,5775.0
141,2013,35,427640,3,47652,79,0.4430379746835443,3,37720.0,63093.0
141,2015,0,0,4,0,0,,12,-152938.0,104452.0
141,2014,38,451263,4,48246,75,0.5066666666666667,8,49092.0,43287.0
141,2013,30,445223,4,48469,75,0.4,4,17583.0,-20137.0
142,2015,37,351341,1,42688,76,0.4868421052631579,9,-15697.0,-41476.0
142,2014,31,342587,1,42854,76,0.4078947368421053,5,-16456.0,-26919.0
142,2013,35,341690,1,42876,75,0.4666666666666667,1,0.0,0.0
142,2015,35,340224,2,40982,72,0.4861111111111111,10,-11117.0,4580.0
142,2014,35,342868,2,42067,72,0.4861111111111111,6,281.0,16737.0
142,2013,35,334264,2,42239,73,0.4794520547945205,2,-7426.0,-7426.0
142,2015,13,117595,3,13825,27,0.4814814814814815,11,-222629.0,-211512.0
142,2014,36,341259,3,42458,79,0.4556962025316456,7,-1609.0,-1890.0
142,2013,35,348580,3,43484,79,0.4430379746835443,3,14316.0,21742.0
142,2015,0,0,4,0,0,,12,-117595.0,105034.0
142,2014,38,367038,4,44810,75,0.5066666666666667,8,25779.0,27388.0
142,2013,30,359043,4,44762,75,0.4,4,10463.0,-3853.0
143,2015,37,478922,1,43220,76,0.4868421052631579,9,-67235.0,-110875.0
143,2014,31,460404,1,42719,76,0.4078947368421053,5,-20220.0,-38328.0
143,2013,35,426694,1,40250,75,0.4666666666666667,1,0.0,0.0
143,2015,35,477255,2,43017,72,0.4861111111111111,10,-1667.0,65568.0
143,2014,35,472289,2,43885,72,0.4861111111111111,6,11885.0,32105.0
143,2013,35,435808,2,41258,73,0.4794520547945205,2,9114.0,9114.0
143,2015,13,176009,3,15600,27,0.4814814814814815,11,-301246.0,-299579.0
143,2014,36,502517,3,46412,79,0.4556962025316456,7,30228.0,18343.0
143,2013,35,462516,3,44023,79,0.4430379746835443,3,26708.0,17594.0
143,2015,0,0,4,0,0,,12,-176009.0,125237.0
143,2014,38,546157,4,48505,75,0.5066666666666667,8,43640.0,13412.0
143,2013,30,480624,4,44522,75,0.4,4,18108.0,-8600.0
144,2015,37,536183,1,50144,75,0.4933333333333334,9,536183.0,536183.0
144,2014,31,548736,1,52115,75,0.4133333333333333,5,-126014.0,-176209.0
144,2013,35,554970,1,52409,75,0.4666666666666667,1,0.0,0.0
144,2015,35,554416,2,52192,73,0.4794520547945205,10,18233.0,-517950.0
144,2014,35,568969,2,54140,73,0.4794520547945205,6,20233.0,146247.0
144,2013,35,555101,2,53764,74,0.472972972972973,2,131.0,131.0
144,2015,13,206199,3,19766,27,0.4814814814814815,11,-348217.0,-366450.0
144,2014,0,0,3,0,0,,7,-568969.0,-589202.0
144,2013,35,624555,3,60134,78,0.4487179487179487,3,69454.0,69323.0
144,2015,0,0,4,0,0,,12,-206199.0,142018.0
144,2014,0,0,4,0,0,,8,0.0,568969.0
144,2013,30,674750,4,60892,75,0.4,4,50195.0,-19259.0
145,2015,37,570771,1,81569,75,0.4933333333333334,9,570771.0,570771.0
145,2014,31,500309,1,73207,62,0.5,5,-221449.0,-298676.0
145,2013,35,646405,1,101538,75,0.4666666666666667,1,0.0,0.0
145,2015,35,566136,2,80962,72,0.4861111111111111,10,-4635.0,-575406.0
145,2014,35,567469,2,84448,72,0.4861111111111111,6,67160.0,288609.0
145,2013,35,635436,2,102688,73,0.4794520547945205,2,-10969.0,-10969.0
145,2015,13,219281,3,30784,27,0.4814814814814815,11,-346855.0,-342220.0
145,2014,0,0,3,0,0,,7,-567469.0,-634629.0
145,2013,35,644531,3,104488,77,0.4545454545454545,3,9095.0,20064.0
145,2015,0,0,4,0,0,,12,-219281.0,127574.0
145,2014,0,0,4,0,0,,8,0.0,567469.0
145,2013,30,721758,4,111130,75,0.4,4,77227.0,68132.0
146,2015,37,624019,1,54474,76,0.4868421052631579,9,-42908.0,-101510.0
146,2014,31,559864,1,51682,76,0.4078947368421053,5,-40973.0,-92910.0
146,2013,35,525318,1,48800,75,0.4666666666666667,1,0.0,0.0
146,2015,35,629028,2,54421,72,0.4861111111111111,10,5009.0,47917.0
146,2014,35,583966,2,52948,72,0.4861111111111111,6,24102.0,65075.0
146,2013,35,522220,2,49020,73,0.4794520547945205,2,-3098.0,-3098.0
146,2015,13,216791,3,18275,27,0.4814814814814815,11,-412237.0,-417246.0
146,2014,36,608325,3,54661,79,0.4556962025316456,7,24359.0,257.0
146,2013,35,548900,3,51209,79,0.4430379746835443,3,26680.0,29778.0
146,2015,0,0,4,0,0,,12,-216791.0,195446.0
146,2014,38,666927,4,57687,75,0.5066666666666667,8,58602.0,34243.0
146,2013,30,600837,4,54010,75,0.4,4,51937.0,25257.0
147,2015,37,622977,1,66266,76,0.4868421052631579,9,-51464.0,-103639.0
147,2014,31,600018,1,65603,76,0.4078947368421053,5,-49460.0,-87051.0
147,2013,35,586284,1,64122,75,0.4666666666666667,1,0.0,0.0
147,2015,35,622228,2,63797,72,0.4861111111111111,10,-749.0,50715.0
147,2014,35,616129,2,65331,72,0.4861111111111111,6,16111.0,65571.0
147,2013,35,573356,2,63364,73,0.4794520547945205,2,-12928.0,-12928.0
147,2015,13,218519,3,21663,27,0.4814814814814815,11,-403709.0,-402960.0
147,2014,36,622266,3,67138,79,0.4556962025316456,7,6137.0,-9974.0
147,2013,35,611887,3,67068,79,0.4430379746835443,3,38531.0,51459.0
147,2015,0,0,4,0,0,,12,-218519.0,185190.0
147,2014,38,674441,4,71168,75,0.5066666666666667,8,52175.0,46038.0
147,2013,30,649478,4,69701,75,0.4,4,37591.0,-940.0
148,2015,37,658732,1,61902,76,0.4868421052631579,9,-38635.0,-90005.0
148,2014,31,627232,1,60967,76,0.4078947368421053,5,-48064.0,-91366.0
148,2013,35,632816,1,60840,75,0.4666666666666667,1,0.0,0.0
148,2015,35,682902,2,62358,73,0.4794520547945205,10,24170.0,62805.0
148,2014,35,648956,2,61646,73,0.4794520547945205,6,21724.0,69788.0
148,2013,35,634219,2,61174,74,0.472972972972973,2,1403.0,1403.0
148,2015,13,237438,3,21615,27,0.4814814814814815,11,-445464.0,-469634.0
148,2014,36,645997,3,61260,79,0.4556962025316456,7,-2959.0,-24683.0
148,2013,35,631994,3,61440,79,0.4430379746835443,3,-2225.0,-3628.0
148,2015,0,0,4,0,0,,12,-237438.0,208026.0
148,2014,38,697367,4,64804,76,0.5,8,51370.0,54329.0
148,2013,30,675296,4,64464,76,0.3947368421052632,4,43302.0,45527.0
149,2015,37,407339,1,34939,75,0.4933333333333334,9,407339.0,407339.0
149,2014,31,410882,1,35720,75,0.4133333333333333,5,-24506.0,-16011.0
149,2013,35,392504,1,34038,75,0.4666666666666667,1,0.0,0.0
149,2015,35,407927,2,35042,72,0.4861111111111111,10,588.0,-406751.0
149,2014,35,418649,2,36220,72,0.4861111111111111,6,7767.0,32273.0
149,2013,35,395077,2,34987,73,0.4794520547945205,2,2573.0,2573.0
149,2015,13,151326,3,13607,27,0.4814814814814815,11,-256601.0,-257189.0
149,2014,0,0,3,0,0,,7,-418649.0,-426416.0
149,2013,35,443883,3,40059,78,0.4487179487179487,3,48806.0,46233.0
149,2015,0,0,4,0,0,,12,-151326.0,105275.0
149,2014,0,0,4,0,0,,8,0.0,418649.0
149,2013,30,435388,4,37816,75,0.4,4,-8495.0,-57301.0
150,2015,37,646980,1,62367,76,0.4868421052631579,9,-89746.0,-151266.0
150,2014,31,588749,1,59159,76,0.4078947368421053,5,-87491.0,-135433.0
150,2013,35,566157,1,57306,75,0.4666666666666667,1,0.0,0.0
150,2015,35,648581,2,61947,73,0.4794520547945205,10,1601.0,91347.0
150,2014,35,627877,2,61225,73,0.4794520547945205,6,39128.0,126619.0
150,2013,35,558209,2,57203,74,0.472972972972973,2,-7948.0,-7948.0
150,2015,13,246094,3,22486,27,0.4814814814814815,11,-402487.0,-404088.0
150,2014,36,675206,3,65213,79,0.4556962025316456,7,47329.0,8201.0
150,2013,35,628298,3,62380,79,0.4430379746835443,3,70089.0,78037.0
150,2015,0,0,4,0,0,,12,-246094.0,156393.0
150,2014,38,736726,4,69003,76,0.5,8,61520.0,14191.0
150,2013,30,676240,4,64902,76,0.3947368421052632,4,47942.0,-22147.0
151,2015,37,527609,1,50416,75,0.4933333333333334,9,-35378.0,-93292.0
151,2014,31,480876,1,47336,75,0.4133333333333333,5,-51525.0,-83264.0
151,2013,35,464951,1,45583,75,0.4666666666666667,1,0.0,0.0
151,2015,35,545143,2,51425,73,0.4794520547945205,10,17534.0,52912.0
151,2014,35,502278,2,48622,73,0.4794520547945205,6,21402.0,72927.0
151,2013,35,453667,2,45726,74,0.472972972972973,2,-11284.0,-11284.0
151,2015,13,193849,3,17904,27,0.4814814814814815,11,-351294.0,-368828.0
151,2014,36,505073,3,49494,79,0.4556962025316456,7,2795.0,-18607.0
151,2013,35,500662,3,49572,79,0.4430379746835443,3,46995.0,58279.0
151,2015,0,0,4,0,0,,12,-193849.0,157445.0
151,2014,38,562987,4,52082,75,0.5066666666666667,8,57914.0,55119.0
151,2013,30,532401,4,50406,75,0.4,4,31739.0,-15256.0
152,2015,37,428692,1,46951,76,0.4868421052631579,9,-9165.0,-28036.0
152,2014,31,408591,1,46558,76,0.4078947368421053,5,-10957.0,-12172.0
152,2013,35,401607,1,45820,75,0.4666666666666667,1,0.0,0.0
152,2015,35,418134,2,45581,72,0.4861111111111111,10,-10558.0,-1393.0
152,2014,35,419053,2,46859,72,0.4861111111111111,6,10462.0,21419.0
152,2013,35,399107,2,46130,73,0.4794520547945205,2,-2500.0,-2500.0
152,2015,13,147263,3,15516,27,0.4814814814814815,11,-270871.0,-260313.0
152,2014,36,418986,3,46949,79,0.4556962025316456,7,-67.0,-10529.0
152,2013,35,418333,3,47812,79,0.4430379746835443,3,19226.0,21726.0
152,2015,0,0,4,0,0,,12,-147263.0,123608.0
152,2014,38,437857,4,48339,75,0.5066666666666667,8,18871.0,18938.0
152,2013,30,419548,4,47558,75,0.4,4,1215.0,-18011.0
153,2015,37,476284,1,43344,76,0.4868421052631579,9,-114841.0,-158858.0
153,2014,31,529307,1,47340,76,0.4078947368421053,5,-40452.0,-60148.0
153,2013,35,523905,1,47530,75,0.4666666666666667,1,0.0,0.0
153,2015,35,486147,2,43993,72,0.4861111111111111,10,9863.0,124704.0
153,2014,35,543918,2,48071,72,0.4861111111111111,6,14611.0,55063.0
153,2013,35,524155,2,48274,73,0.4794520547945205,2,250.0,250.0
153,2015,13,163276,3,14275,27,0.4814814814814815,11,-322871.0,-332734.0
153,2014,36,547108,3,48423,79,0.4556962025316456,7,3190.0,-11421.0
153,2013,35,550063,3,50326,79,0.4430379746835443,3,25908.0,25658.0
153,2015,0,0,4,0,0,,12,-163276.0,159595.0
153,2014,38,591125,4,51168,75,0.5066666666666667,8,44017.0,40827.0
153,2013,30,569759,4,51048,75,0.4,4,19696.0,-6212.0
154,2015,37,673264,1,55728,76,0.4868421052631579,9,-74917.0,-130476.0
154,2014,31,623617,1,53799,76,0.4078947368421053,5,-78489.0,-141305.0
154,2013,35,579185,1,50417,75,0.4666666666666667,1,0.0,0.0
154,2015,35,688264,2,56206,72,0.4861111111111111,10,15000.0,89917.0
154,2014,35,656153,2,55410,72,0.4861111111111111,6,32536.0,111025.0
154,2013,35,577360,2,51416,73,0.4794520547945205,2,-1825.0,-1825.0
154,2015,13,244003,3,19816,27,0.4814814814814815,11,-444261.0,-459261.0
154,2014,36,692622,3,58639,79,0.4556962025316456,7,36469.0,3933.0
154,2013,35,639290,3,55756,79,0.4430379746835443,3,61930.0,63755.0
154,2015,0,0,4,0,0,,12,-244003.0,200258.0
154,2014,38,748181,4,60785,76,0.5,8,55559.0,19090.0
154,2013,30,702106,4,57961,76,0.3947368421052632,4,62816.0,886.0
155,2015,37,542481,1,51299,75,0.4933333333333334,9,542481.0,542481.0
155,2014,31,507320,1,48520,75,0.4133333333333333,5,-18266.0,-27391.0
155,2013,35,476930,1,46134,75,0.4666666666666667,1,0.0,0.0
155,2015,35,529275,2,50116,72,0.4861111111111111,10,-13206.0,-555687.0
155,2014,35,524173,2,49627,72,0.4861111111111111,6,16853.0,35119.0
155,2013,35,495220,2,48662,73,0.4794520547945205,2,18290.0,18290.0
155,2015,13,173063,3,16964,27,0.4814814814814815,11,-356212.0,-343006.0
155,2014,0,0,3,0,0,,7,-524173.0,-541026.0
155,2013,35,516461,3,50306,79,0.4430379746835443,3,21241.0,2951.0
155,2015,0,0,4,0,0,,12,-173063.0,183149.0
155,2014,0,0,4,0,0,,8,0.0,524173.0
155,2013,30,525586,4,49744,75,0.4,4,9125.0,-12116.0
156,2015,37,508238,1,51408,76,0.4868421052631579,9,-67951.0,-122439.0
156,2014,31,492879,1,52222,76,0.4078947368421053,5,-83807.0,-120063.0
156,2013,35,524598,1,54578,75,0.4666666666666667,1,0.0,0.0
156,2015,35,514822,2,51774,73,0.4794520547945205,10,6584.0,74535.0
156,2014,35,509711,2,53192,73,0.4794520547945205,6,16832.0,100639.0
156,2013,35,497845,2,53433,74,0.472972972972973,2,-26753.0,-26753.0
156,2015,13,180881,3,18108,27,0.4814814814814815,11,-333941.0,-340525.0
156,2014,36,521701,3,54389,79,0.4556962025316456,7,11990.0,-4842.0
156,2013,35,540430,3,56980,79,0.4430379746835443,3,42585.0,69338.0
156,2015,0,0,4,0,0,,12,-180881.0,153060.0
156,2014,38,576189,4,55080,75,0.5066666666666667,8,54488.0,42498.0
156,2013,30,576686,4,56105,75,0.4,4,36256.0,-6329.0
157,2015,37,729521,1,73135,76,0.4868421052631579,9,-48362.0,-78816.0
157,2014,31,705434,1,74154,76,0.4078947368421053,5,-43193.0,-43694.0
157,2013,35,696018,1,71638,75,0.4666666666666667,1,0.0,0.0
157,2015,35,750592,2,73040,72,0.4861111111111111,10,21071.0,69433.0
157,2014,35,717096,2,73084,72,0.4861111111111111,6,11662.0,54855.0
157,2013,35,690537,2,72414,73,0.4794520547945205,2,-5481.0,-5481.0
157,2015,13,262791,3,24775,27,0.4814814814814815,11,-487801.0,-508872.0
157,2014,36,747429,3,76661,79,0.4556962025316456,7,30333.0,18671.0
157,2013,35,748126,3,78134,79,0.4430379746835443,3,57589.0,63070.0
157,2015,0,0,4,0,0,,12,-262791.0,225010.0
157,2014,38,777883,4,77343,75,0.5066666666666667,8,30454.0,121.0
157,2013,30,748627,4,76700,75,0.4,4,501.0,-57088.0
158,2015,37,612150,1,37686,76,0.4868421052631579,9,-42240.0,-58974.0
158,2014,31,601809,1,38567,76,0.4078947368421053,5,-35644.0,-63679.0
158,2013,35,551672,1,37116,75,0.4666666666666667,1,0.0,0.0
158,2015,35,626448,2,38623,72,0.4861111111111111,10,14298.0,56538.0
158,2014,35,636311,2,40062,72,0.4861111111111111,6,34502.0,70146.0
158,2013,35,554496,2,37575,73,0.4794520547945205,2,2824.0,2824.0
158,2015,13,232395,3,13850,27,0.4814814814814815,11,-394053.0,-408351.0
158,2014,36,637656,3,40079,79,0.4556962025316456,7,1345.0,-33157.0
158,2013,35,609418,3,40498,79,0.4430379746835443,3,54922.0,52098.0
158,2015,0,0,4,0,0,,12,-232395.0,161658.0
158,2014,38,654390,4,40360,75,0.5066666666666667,8,16734.0,15389.0
158,2013,30,637453,4,40652,75,0.4,4,28035.0,-26887.0
159,2015,37,563275,1,50595,75,0.4933333333333334,9,563275.0,563275.0
159,2014,31,551997,1,50214,75,0.4133333333333333,5,-54431.0,-62823.0
159,2013,35,577254,1,51903,75,0.4666666666666667,1,0.0,0.0
159,2015,35,572815,2,50590,72,0.4861111111111111,10,9540.0,-553735.0
159,2014,35,584985,2,52266,72,0.4861111111111111,6,32988.0,87419.0
159,2013,35,560577,2,50798,73,0.4794520547945205,2,-16677.0,-16677.0
159,2015,13,212016,3,18758,27,0.4814814814814815,11,-360799.0,-370339.0
159,2014,0,0,3,0,0,,7,-584985.0,-617973.0
159,2013,35,598036,3,54104,79,0.4430379746835443,3,37459.0,54136.0
159,2015,0,0,4,0,0,,12,-212016.0,148783.0
159,2014,0,0,4,0,0,,8,0.0,584985.0
159,2013,30,606428,4,54363,75,0.4,4,8392.0,-29067.0
160,2015,37,418917,1,40694,76,0.4868421052631579,9,-49824.0,-69802.0
160,2014,31,409844,1,40726,76,0.4078947368421053,5,-54938.0,-76408.0
160,2013,35,415284,1,40623,75,0.4666666666666667,1,0.0,0.0
160,2015,35,422529,2,41167,72,0.4861111111111111,10,3612.0,53436.0
160,2014,35,426706,2,41958,72,0.4861111111111111,6,16862.0,71800.0
160,2013,35,402181,2,40458,73,0.4794520547945205,2,-13103.0,-13103.0
160,2015,13,154585,3,14871,27,0.4814814814814815,11,-267944.0,-271556.0
160,2014,36,448763,3,43633,79,0.4556962025316456,7,22057.0,5195.0
160,2013,35,443312,3,44277,79,0.4430379746835443,3,41131.0,54234.0
160,2015,0,0,4,0,0,,12,-154585.0,113359.0
160,2014,38,468741,4,44057,76,0.5,8,19978.0,-2079.0
160,2013,30,464782,4,44259,76,0.3947368421052632,4,21470.0,-19661.0
161,2015,37,555922,1,62677,76,0.4868421052631579,9,-38196.0,-85290.0
161,2014,31,525633,1,60981,76,0.4078947368421053,5,-35928.0,-60784.0
161,2013,35,516977,1,60084,75,0.4666666666666667,1,0.0,0.0
161,2015,35,568378,2,61388,72,0.4861111111111111,10,12456.0,50652.0
161,2014,35,538077,2,60843,72,0.4861111111111111,6,12444.0,48372.0
161,2013,35,512153,2,59108,73,0.4794520547945205,2,-4824.0,-4824.0
161,2015,13,193226,3,20639,27,0.4814814814814815,11,-375152.0,-387608.0
161,2014,36,547024,3,62407,79,0.4556962025316456,7,8947.0,-3497.0
161,2013,35,536705,3,61890,79,0.4430379746835443,3,24552.0,29376.0
161,2015,0,0,4,0,0,,12,-193226.0,181926.0
161,2014,38,594118,4,64900,75,0.5066666666666667,8,47094.0,38147.0
161,2013,30,561561,4,63254,75,0.4,4,24856.0,304.0
162,2015,37,573680,1,40920,76,0.4868421052631579,9,-81753.0,-131464.0
162,2014,31,563608,1,40373,76,0.4078947368421053,5,-37616.0,-47161.0
162,2013,35,546844,1,39826,75,0.4666666666666667,1,0.0,0.0
162,2015,35,583959,2,41535,72,0.4861111111111111,10,10279.0,92032.0
162,2014,35,584537,2,42132,72,0.4861111111111111,6,20929.0,58545.0
162,2013,35,546879,2,40260,73,0.4794520547945205,2,35.0,35.0
162,2015,13,213346,3,14825,27,0.4814814814814815,11,-370613.0,-380892.0
162,2014,36,605722,3,43432,79,0.4556962025316456,7,21185.0,256.0
162,2013,35,591679,3,43316,79,0.4430379746835443,3,44800.0,44765.0
162,2015,0,0,4,0,0,,12,-213346.0,157267.0
162,2014,38,655433,4,45166,76,0.5,8,49711.0,28526.0
162,2013,30,601224,4,42213,76,0.3947368421052632,4,9545.0,-35255.0
163,2015,37,505669,1,60801,76,0.4868421052631579,9,-22707.0,-24246.0
163,2014,31,519648,1,63700,76,0.4078947368421053,5,-31707.0,-47154.0
163,2013,35,762262,1,87417,75,0.4666666666666667,1,0.0,0.0
163,2015,35,518276,2,61753,73,0.4794520547945205,10,12607.0,35314.0
163,2014,35,537083,2,63978,73,0.4794520547945205,6,17435.0,49142.0
163,2013,35,560032,2,66283,74,0.472972972972973,2,-202230.0,-202230.0
163,2015,13,176740,3,21215,27,0.4814814814814815,11,-341536.0,-354143.0
163,2014,36,526837,3,63835,79,0.4556962025316456,7,-10246.0,-27681.0
163,2013,35,535908,3,64775,79,0.4430379746835443,3,-24124.0,178106.0
163,2015,0,0,4,0,0,,12,-176740.0,164796.0
163,2014,38,528376,4,63045,76,0.5,8,1539.0,11785.0
163,2013,30,551355,4,65909,76,0.3947368421052632,4,15447.0,39571.0
164,2015,37,483468,1,48194,75,0.4933333333333334,9,483468.0,483468.0
164,2014,31,448880,1,46705,75,0.4133333333333333,5,-14807.0,-34178.0
164,2013,35,460969,1,47794,75,0.4666666666666667,1,0.0,0.0
164,2015,35,495557,2,47816,72,0.4861111111111111,10,12089.0,-471379.0
164,2014,35,461708,2,47254,72,0.4861111111111111,6,12828.0,27635.0
164,2013,35,434279,2,45840,73,0.4794520547945205,2,-26690.0,-26690.0
164,2015,13,176102,3,17005,27,0.4814814814814815,11,-319455.0,-331544.0
164,2014,0,0,3,0,0,,7,-461708.0,-474536.0
164,2013,35,444316,3,46482,79,0.4430379746835443,3,10037.0,36727.0
164,2015,0,0,4,0,0,,12,-176102.0,143353.0
164,2014,0,0,4,0,0,,8,0.0,461708.0
164,2013,30,463687,4,47539,75,0.4,4,19371.0,9334.0
165,2015,37,289085,1,30470,75,0.4933333333333334,9,289085.0,289085.0
165,2014,31,293338,1,31443,75,0.4133333333333333,5,-27578.0,-44637.0
165,2013,35,291231,1,30975,75,0.4666666666666667,1,0.0,0.0
165,2015,35,285694,2,29545,72,0.4861111111111111,10,-3391.0,-292476.0
165,2014,35,297101,2,31449,72,0.4861111111111111,6,3763.0,31341.0
165,2013,35,297972,2,31403,73,0.4794520547945205,2,6741.0,6741.0
165,2015,13,106837,3,11181,27,0.4814814814814815,11,-178857.0,-175466.0
165,2014,0,0,3,0,0,,7,-297101.0,-300864.0
165,2013,35,303857,3,32818,78,0.4487179487179487,3,5885.0,-856.0
165,2015,0,0,4,0,0,,12,-106837.0,72020.0
165,2014,0,0,4,0,0,,8,0.0,297101.0
165,2013,30,320916,4,33607,75,0.4,4,17059.0,11174.0
166,2015,37,394002,1,56052,76,0.4868421052631579,9,-82046.0,-126060.0
166,2014,31,453284,1,62699,76,0.4078947368421053,5,-67323.0,-138668.0
166,2013,35,434460,1,59806,75,0.4666666666666667,1,0.0,0.0
166,2015,35,417739,2,58195,72,0.4861111111111111,10,23737.0,105783.0
166,2014,35,404622,2,58097,72,0.4861111111111111,6,-48662.0,18661.0
166,2013,35,404882,2,58032,73,0.4794520547945205,2,-29578.0,-29578.0
166,2015,13,146253,3,20631,27,0.4814814814814815,11,-271486.0,-295223.0
166,2014,36,432034,3,63466,79,0.4556962025316456,7,27412.0,76074.0
166,2013,35,449262,3,63335,79,0.4430379746835443,3,44380.0,73958.0
166,2015,0,0,4,0,0,,12,-146253.0,125233.0
166,2014,38,476048,4,65707,75,0.5066666666666667,8,44014.0,16602.0
166,2013,30,520607,4,70632,75,0.4,4,71345.0,26965.0
167,2015,37,695011,1,77209,75,0.4933333333333334,9,-128837.0,-236879.0
